latitude,longitude,acq_date,acq_time,bright_ti4,frp,is_fire
55.15936,-90.3767,2024-07-01,1849,0.0,0.0,0
64.789,-97.33464,2025-06-01,922,0.0,0.0,0
50.30483,-61.06663,2024-10-15,1901,0.0,0.0,0
49.01646,-102.48328,2021-09-15,1914,336.2,6.33,1
56.81356,-113.73398,2021-11-15,1204,0.0,0.0,0
51.75135,-98.42908,2023-06-15,1813,339.7,3.83,1
55.59333,-115.85418,2023-09-15,2110,0.0,0.0,0
55.41568,-117.64043,2020-08-01,913,0.0,0.0,0
51.13451,-103.91906,2024-05-15,2011,340.89,7.0,1
49.74953,-89.64896,2022-07-15,1933,0.0,0.0,0
59.48888,-114.63412,2024-06-15,1852,0.0,0.0,0
55.0699,-116.92467,2022-11-01,1852,357.41,23.69,1
48.0314,-67.98935,2020-08-15,1616,0.0,0.0,0
66.27184,-138.65977,2021-08-01,2144,346.79,7.14,1
75.53359,-111.56307,2022-09-01,1933,0.0,0.0,0
50.25232,-85.92325,2021-08-15,1855,340.36,7.42,1
68.37722,-133.96421,2023-05-01,2038,0.0,0.0,0
48.52358,-58.86414,2023-04-15,1534,346.42,5.33,1
49.24373,-97.27361,2025-09-01,1845,0.0,0.0,0
51.73444,-66.52514,2020-06-15,1843,0.0,0.0,0
51.94381,-99.61615,2021-07-15,848,0.0,0.0,0
48.52993,-53.66479,2025-07-15,535,353.07,4.69,1
49.57193,-99.66582,2020-08-01,1901,336.69,6.2,1
55.64014,-124.51957,2021-11-15,1204,333.28,4.52,1
51.56896,-97.09415,2020-08-01,1901,0.0,0.0,0
44.16677,-76.80126,2023-11-15,716,295.52,0.76,1
52.05761,-124.32454,2020-10-01,2140,329.39,103.99,1
45.37521,-76.08426,2020-08-15,1756,0.0,0.0,0
49.87161,-121.97259,2025-08-15,825,0.0,0.0,0
49.59124,-117.48434,2021-04-15,2023,331.14,3.78,1
54.32132,-113.67701,2023-04-15,1859,0.0,0.0,0
53.22323,-99.19527,2021-07-15,1837,0.0,0.0,0
55.4086,-90.57824,2025-07-01,1808,328.1,1.81,1
49.25961,-99.16231,2020-08-15,811,0.0,0.0,0
50.20825,-100.66199,2022-09-01,1933,0.0,0.0,0
49.8304,-113.32163,2023-09-15,2108,0.0,0.0,0
56.38831,-102.58946,2024-10-15,1902,0.0,0.0,0
54.04706,-74.66644,2023-06-15,1632,367.0,12.99,1
51.335,-112.01009,2021-06-01,913,0.0,0.0,0
52.78442,-119.30786,2022-11-15,940,325.71,6.64,1
56.51498,-113.95697,2021-04-15,853,0.0,0.0,0
49.22582,-65.1037,2025-06-15,637,305.88,1.09,1
64.29722,-108.02483,2023-10-01,1523,0.0,0.0,0
50.40283,-124.99662,2023-05-15,1936,0.0,0.0,0
55.76419,-114.01563,2025-11-15,2023,0.0,0.0,0
61.96693,-75.59442,2020-10-15,1048,0.0,0.0,0
45.34154,-72.9333,2022-05-01,1756,0.0,0.0,0
54.5821,-114.65915,2024-11-15,2102,0.0,0.0,0
62.65415,-134.01855,2021-09-01,1208,0.0,0.0,0
50.42545,-106.08497,2021-11-01,1934,0.0,0.0,0
51.63848,-105.58752,2023-05-01,2038,0.0,0.0,0
45.71396,-72.63435,2022-08-15,1629,367.0,20.88,1
53.48352,-105.68748,2025-07-01,818,307.45,0.09,1
52.28904,-98.10346,2023-06-15,1813,0.0,0.0,0
52.00801,-105.207,2021-05-15,1920,334.69,6.78,1
51.39941,-99.26202,2020-05-01,757,307.62,1.42,1
50.5938,-99.85756,2023-11-15,2024,0.0,0.0,0
45.86472,-63.78266,2020-09-01,1737,335.16,2.19,1
75.51585,-116.29969,2021-05-15,1828,0.0,0.0,0
50.72618,-100.75536,2021-09-15,1915,0.0,0.0,0
49.93212,-96.95702,2023-05-01,1857,340.02,4.51,1
49.37811,-72.29701,2023-08-01,1832,0.0,0.0,0
53.1835,-119.85613,2022-11-01,1042,297.58,1.95,1
55.19607,-72.72043,2025-09-01,1844,0.0,0.0,0
55.18049,-128.57203,2020-09-15,1010,0.0,0.0,0
53.02718,-115.75732,2025-07-01,1000,297.39,0.43,1
50.01391,-95.66162,2021-05-01,2022,0.0,0.0,0
55.33413,-117.71438,2020-05-15,2006,0.0,0.0,0
50.68332,-96.86324,2021-11-01,1934,0.0,0.0,0
50.4875,-67.73893,2025-09-01,1844,0.0,0.0,0
54.42201,-108.81482,2023-07-01,1954,0.0,0.0,0
55.5882,-113.87144,2020-05-15,834,306.83,1.03,1
50.61783,-107.17748,2022-05-01,1939,0.0,0.0,0
52.87004,-113.79137,2021-07-01,2121,0.0,0.0,0
53.52769,-112.14754,2023-05-01,2039,330.66,3.26,1
49.96126,-126.08046,2020-04-01,2030,0.0,0.0,0
53.70158,-109.35999,2024-04-01,1857,326.22,6.88,1
52.47797,-114.75862,2022-07-01,907,0.0,0.0,0
52.88482,-103.68185,2021-10-15,1813,0.0,0.0,0
48.59136,-56.35414,2020-08-01,1723,0.0,0.0,0
61.88224,-123.60383,2023-07-15,1041,297.88,0.51,1
55.98636,-122.75677,2025-04-15,1042,0.0,0.0,0
51.18534,-114.14066,2021-04-01,2126,367.0,28.58,1
45.93846,-82.79558,2024-06-15,1846,0.0,0.0,0
44.9569,-76.52626,2022-05-01,811,345.63,4.3,1
67.33045,-115.0024,2020-10-01,2000,0.0,0.0,0
55.42088,-126.14931,2020-11-01,2019,350.19,13.99,1
64.85662,-136.61115,2020-06-15,2028,0.0,0.0,0
48.02417,-79.52445,2025-09-01,1843,0.0,0.0,0
56.35328,-120.08266,2023-06-15,1004,0.0,0.0,0
52.16381,-107.35992,2023-05-15,1935,337.53,4.65,1
50.66342,-99.34218,2025-09-01,2026,0.0,0.0,0
54.17786,-96.12409,2023-05-15,1935,0.0,0.0,0
45.46383,-75.34575,2024-08-15,1803,0.0,0.0,0
48.49843,-64.77223,2025-07-15,1702,0.0,0.0,0
49.89372,-71.2551,2020-05-15,2004,0.0,0.0,0
54.39641,-113.29332,2020-11-01,2018,0.0,0.0,0
55.45296,-113.75,2024-04-01,1047,295.54,0.91,1
45.13628,-74.669,2024-08-15,1803,331.53,2.02,1
56.1868,-104.09454,2024-10-15,2043,0.0,0.0,0
